"tweet_text","tweet_datetime","latitude","longitude","keyword"
"@JeetjeK oh nee....meneer griep heeft je toch nog niet te pakken???",2014-01-14 10:04:02,52.2326176,4.8296411,"griep"
"Kan er ook nog wel bij #griep!!😷",2014-01-14 11:47:45,53.0148207,6.90855344,"griep"
"Blegh, buikgriepje opgelopen 😔 #beroerd",2014-01-14 12:07:10,52.48953085,4.74518131,"griep"
"Ziek griep bah.",2014-01-14 13:33:15,52.06412277,4.50533406,"griep"
"De 1e advertentie staat. #griepstuuver @nLestenStuuver http://t.co/d3f4t8QbD0",2014-01-14 16:30:53,52.4093827,6.8954765,"griep"
"@KarinSchreuder Haha, ik heb inderdaad nog nooit een grieperige Rus gezien!",2014-01-14 18:42:02,52.43384314,4.83642646,"griep"
"Morgen nog zeker een dag thuis.. griep en shit",2014-01-14 18:45:30,52.06062062,4.24195935,"griep"
"Oh god, dying up in here, haat aan griep en keelontsteking. Laat me alsjeblieft beter zijn morgen 😩",2014-01-14 19:48:08,52.30519654,4.65426011,"griep"
"@fabvdakker #griepje #verkoudheid #rodehond",2014-01-14 20:45:58,52.14126981,5.38184744,"griep"
"@hipgemaaktnl @MamaMarketing Oh dat is inderdaad heel angstig &amp daar kan je knap moe van zijn. Gelukkig ''maar'' griep! Sterkte &amp beterschap!",2014-01-14 21:09:39,52.06007083,4.33709108,"griep"
"@EOldengarm haha, versta het wel, begriep het nie. #onbegriepeluk",2014-01-14 21:42:32,52.91806776,6.79783998,"griep"
"wakker meteen weer bedje in en slapen nog steeds zo ziekk pffffff griep=((",2014-01-15 05:47:25,51.93990469,6.15512109,"griep"
"Hallo griep!! Godverrrrrr ga weg!",2014-01-15 07:31:45,53.01465168,6.90883675,"griep"
"kuuuuuut ik krijg buikgriep kuuuuuuut",2014-01-15 10:25:43,52.25588534,6.15222586,"griep"
"Griepjes :s.",2014-01-15 10:47:38,51.8940112,4.5731222,"griep"
"@BuufjeBuufje heb daarentegen al ruim 24 jaar geen griep meer gehad B-)",2014-01-15 10:56:29,51.8650927,5.5847773,"griep"
"Eindelijk weer de oude. #hoerengriep",2014-01-15 11:01:44,52.57009457,6.5957915,"griep"
"Kind nr 3 is omgevallen! ! Griepje! Moet ik helemaal alleen de paardenstallen mesten! En zijn koeienstal ook! @ongezellig",2014-01-15 12:58:53,51.7623439,5.2782361,"griep"
"Na een week van koorts bankhangen griep hebben flauwvallen en een zere keel. Vandaag weer naar school geweest (:",2014-01-15 16:23:06,51.8909797,4.6868708,"griep"
"Er heerst bijna een griep epidemie, ben ik even blij met m''n verkoudheid",2014-01-15 18:02:09,53.19857272,5.77870543,"griep"
"Volgens het #ad.nl komt er een griepepidemie aan dus alle werknemers kunnen zich weer ziek melden.",2014-01-15 19:15:23,51.8162021,5.7171495,"griep"
"Hopelijk morgen wel een hele dag te kunnen werken! #griep",2014-01-15 21:58:29,51.76354045,5.17010211,"griep"
"@strafbaar_ buikgriep en een zenuwinzinking haha",2014-01-15 22:39:15,52.25586978,6.15214852,"griep"
"Word weer nachtje wakker liggen denk ik!!!  Jezussss, gek van!! #griep#i#need#sleep!",2014-01-15 22:54:26,53.01487049,6.90886139,"griep"
"#griepepedie in nederland, snel naar een land waar je een #zonnebril nodig hebt",2014-01-16 00:32:02,51.8164406,4.6080729,"griep"
"Nederland op grens griepepidemie - Nieuws.nl Apeldoorn http://t.co/1CS476GHVc",2014-01-16 05:45:09,52.18892195,5.96734202,"griep"
"Je hoort overal gekuch en gesnotter. De griepvirus loopt weer rond... :S #fingerscrossed",2014-01-16 05:50:39,52.2956459,4.84474649,"griep"
"@IkramCkr hahahaha nee ben echt ziek ik heb een snotter neus tot hier tot Marokko giewon de griepheid heerst :(",2014-01-16 06:36:35,52.01968044,5.09231576,"griep"
"Goedemorgen. Rustig ritje naar kantoor. Zit een griepje dwars, paracetamol erin en aan het werk -) http://t.co/xSWcKqj2yC",2014-01-16 08:17:15,52.09528827,4.40465927,"griep"
"Nog even terug in bed.Thee, koffietijd,rust.Zo uurtje mijn ogen dicht want ik voel me grieperig.Alweer?Jep, helaas http://t.co/UJKxXYkaid",2014-01-16 09:16:07,52.2806272,4.8059884,"griep"
"Dag 3 Griep :-(",2014-01-16 09:18:38,52.37008556,4.77907954,"griep"
"""@wilcodewaal: @Elisahvd aawh wat heb je?"" Buikgriep joepieee",2014-01-16 10:20:16,52.2098731,5.9713952,"griep"
"@TjerkH veel plezier, ik heb ze helaas allemaal gemist door griep maar kan er nog net 1 meemaken morgenavond.",2014-01-16 14:29:03,52.78837239,6.09259131,"griep"
"@MoesGriep Ga ik nog even onderzoeken! 😖",2014-01-16 18:04:36,52.19813805,5.42919273,"griep"
"Griep, raadsvergadering @gemvelsen kijken via @rtvseaport (@ De Komeet) http://t.co/hgwAnOdSxb",2014-01-16 18:20:27,52.45864917,4.59855258,"griep"
"En toen lag je in eens met de buikgriep -_-",2014-01-16 19:29:36,52.64863746,4.80169917,"griep"
"NL : Bijna griepepidemie in Nederland -  We hebben bijna een griepepidemie in Nederland. Het aantal griepgevallen... http://t.co/pgthgoQ7lF",2014-01-16 20:06:12,52.39398971,4.88725586,"griep"
"Echt zwaar een buikgriep te pakken denk ik :s !!",2014-01-16 21:00:20,53.3123067,6.8624402,"griep"
"#PBBO #Kampen
Tweede politiek café achter de rug. Redelijk tevreden over deze avond. Ondanks grieperig hele avond er kunnen zijn.",2014-01-16 22:23:38,52.5634741,5.9051479,"griep"
"Goodmorning, heb een klote griep... maargoed toch mijn bed uit vandaag en proberen alles eruit te halen.",2014-01-17 07:55:09,51.9421999,4.4261294,"griep"
"Vandaag helaas vanwege m''n grieperige zoontje niet aan het werk maar in standje Florence Nightinggale. Alvast dank voor jullie begrip!",2014-01-17 09:22:15,51.660277,5.2922787,"griep"
"Dag 4.. Er zit iets verbetering in. #griepje keelpijn nog wel behoorlijk. Zo wachten tot lieve @RomyVoogtx en @isamaassen terugkomen&lt3",2014-01-17 12:10:55,52.37009347,4.77900758,"griep"
"@MoesGriep Weer in orde!!! €80,= armer maar wel weer als nieuw! 😄",2014-01-17 16:48:34,52.19808514,5.42902081,"griep"
"NL : Opnieuw vogelgriep in China - China kampt met een nieuwe golf van de vogelgriep H7N9 bij mensen. Dat melden... http://t.co/SrykeCMANq",2014-01-17 18:03:25,52.39398971,4.88725586,"griep"
"@MegKoning @janlemster niet meer grieperig Meg ??",2014-01-17 18:42:50,53.11859034,6.07921533,"griep"
"Ik ben er klaar voor #tweher voor de buis dat weer wel #griepje",2014-01-17 18:57:46,52.30126344,6.74889496,"griep"
"Griepje 😓😷",2014-01-17 21:20:40,51.26528304,4.09000811,"griep"
"@carincr goedemorgen,griepje?",2014-01-18 09:07:23,51.7699342,5.5311058,"griep"
"Bleh de buikgriep intercity is ook nog is in #Assen gestopt!",2014-01-18 10:32:56,53.00650632,6.50810849,"griep"
"supermooi weer en ik lig met griep en misselijkheid en al die shizz in bed 😪",2014-01-18 12:23:06,51.87401518,5.40276482,"griep"
"NL : Bijna griepepidemie in Nederland -  We hebben bijna een griepepidemie in Nederland. Het aantal griepgevallen... http://t.co/Pp1F4naGAu",2014-01-18 16:01:10,52.39398971,4.88725586,"griep"
"Eindelijk in bed #ziek #lange #werkdag #griep :(",2014-01-18 17:19:44,52.0248317,5.6487087,"griep"
"""@joukjebroier: Ik ben wat rillerig. Komt dat door @diederiksamsom of krijg ik griep.""",2014-01-18 18:53:37,52.2600119,4.5675523,"griep"
"Hier is het laatste nieuws.Vrouwtje heeft weer de griep te pakken. http://t.co/4I5tBIp4MZ",2014-01-18 20:26:44,52.2412531,6.8983269,"griep"
"NL : Opnieuw vogelgriep in China - China kampt met een nieuwe golf van de vogelgriep H7N9 bij mensen. Dat melden... http://t.co/oVk04jcSjk",2014-01-18 21:04:10,52.39398971,4.88725586,"griep"
"Geen tijd griep of koorts! Of wat dan ook! #Citrosan #Strepsils #VitamineC #HotColdrex #Leggo http://t.co/Of1oO4GlcX",2014-01-18 21:15:51,52.04781236,4.23635161,"griep"
"Geen tijd voor griep of koorts of wat dan ook! #Citrosan #Strepsils #VitamineC #HotColdrex #Leggo http://t.co/WbXEOiciTJ",2014-01-18 21:17:31,52.04776628,4.23642261,"griep"
"Griep sucks #griep",2014-01-18 21:26:25,52.89001994,6.14898931,"griep"
"Ziekjes #griep",2014-01-19 09:34:51,51.6609812,5.633229,"griep"
"Bah grieperig.. Lekker hangen met een boek 📖",2014-01-19 12:19:46,51.88777994,5.42684854,"griep"
"MC Vogelgriep.",2014-01-19 12:37:54,51.8832573,5.5887651,"griep"
"Week 3 in fotovlucht met verjaardag Lysbeth, griep,  uitje voor 23-jarig huwelijk en bij thuis komst… http://t.co/Y4iGXBgoxS",2014-01-19 14:41:48,53.28345256,5.66104462,"griep"
"Griep :-/",2014-01-19 14:53:17,52.08230652,4.90810197,"griep"
"NL : Bijna griepepidemie in Nederland -  We hebben bijna een griepepidemie in Nederland. Het aantal griepgevallen... http://t.co/icjRRw8jar",2014-01-19 15:02:13,52.37387263,4.90373535,"griep"
"@ejvandermeulen O, daar gaan we weer. U wilt die budgetten oormerken? Gevolg: nog meer bureaucratie. En daarna griepen op al die ambtenaren.",2014-01-19 15:36:55,52.03258644,4.48322331,"griep"
"Waarschijnlijk alweer die kutgriep te pakken :(",2014-01-19 19:18:17,53.0895305,6.0601165,"griep"
"NL : Opnieuw vogelgriep in China - China kampt met een nieuwe golf van de vogelgriep H7N9 bij mensen. Dat melden... http://t.co/rp1YfqhUcQ",2014-01-19 20:03:24,52.37387263,4.90373535,"griep"
"dat de griep heerst okee.. maar waarom moet ik het hebben?",2014-01-19 20:08:11,52.03743827,4.26578888,"griep"
"Meh griep is niet chill",2014-01-20 07:22:56,51.43754999,5.94646459,"griep"
"griep uhg",2014-01-20 11:11:12,51.5099692,4.2791884,"griep"
"@DaisyAndNoah lastig he :( voel me nog niet ziek ofzo alleen t maakt zo,n herrie haha..ja hoop dat het ons overslaat #buikgriep",2014-01-20 17:49:19,51.4258857,5.4419717,"griep"
"@pietvanommen123 @lidikievit @gemKampen @rtvijsselmond Sorry sorry. Door de griep helaas niet zo helder vanavond",2014-01-20 19:40:48,52.5650633,5.9511014,"griep"
"Je zelf in de weg zitten. Dat doe ik vandaag. Niets met blue monday te maken. Of iets verkeerds gegeten of ""buikgriep""",2014-01-20 20:18:42,52.01994332,6.06230149,"griep"
"Dus, we spreken nu gewoon vast af, als ik morgen wakker word is dat grieperige gevoel weg!",2014-01-20 20:43:49,51.83270958,5.00106932,"griep"
"Wil gewoon beter zijn.. Ben dat ziek zijn al een tijdje zat... #griep",2014-01-21 01:04:15,51.9421841,4.4261485,"griep"
"Goedemorgen ben er weer klaar mee buikgriep hele nacht bezig geweest nu proberen nog wat te slapen tot tweets.",2014-01-21 06:30:53,52.0313979,4.1707436,"griep"
"Roanne verkouden.... Ze zal toch geen griep krijgen?? Nu koffie, werken en vanavond heeft yuli district kampioenschap in Alkmaar #fijnedag",2014-01-21 07:29:55,52.49927933,4.74894725,"griep"
"@diegogriep eh muito bom sim, vale a pena experimentar :)",2014-01-21 09:52:36,52.3560468,4.8936259,"griep"
"@Marloesjeeee griepje skat ?",2014-01-21 10:13:45,52.66056926,5.62564282,"griep"
"Herstellen van de griep: zet een schapen #schilderij op! Stap 1 krijt-houtskool http://t.co/Ofggw7Rqhv",2014-01-21 11:24:48,52.235371,5.956705,"griep"
"Grieperig, dus ''even rennen'' door #010 gaat minder snel. Ipv frustratie, berusting en kop koffie als tussenstation.)",2014-01-21 11:34:30,51.9221217,4.48821431,"griep"
"Of je hebt griep en nog eens 2 ontstekingen erbij #zoziekalseenhond",2014-01-21 13:45:23,51.6612883,4.8175909,"griep"
"kut buikgriepb",2014-01-21 14:41:37,51.7980182,4.49484,"griep"
"@kyra586 vergeet ook je lieve opa én oma niet!!oh echt..lig met griep óp bed :-(",2014-01-21 14:44:13,51.8668203,4.6570266,"griep"
"Voel me redelijk ziek, gek altijd twee keer per jaar rond dezelfde tijd ziek.. #natuur #griep #gek #keelpijn",2014-01-21 17:36:15,51.5514238,5.06716315,"griep"
"Troep verzamelen,  vuilnisbak vullen. Daarna nog een paracetamol en naproxen om vervolgens op de bank te gaan hangen. #griep",2014-01-21 18:40:50,52.2260889,4.4955045,"griep"
"@ArendRdam ja ook goed. Beetje grieperig, maar komt goed! Gisteren op blue monday gezellig wijntje gedronken met vriendinnen, dus genieten🍷",2014-01-21 18:50:15,52.32687556,6.90541929,"griep"
"Oke ik geef me over. Deze week doodgewoon uitzieken en opknappen. #griep laat zich niet dwingen. #geengeduld",2014-01-22 04:19:49,52.2260569,4.4954377,"griep"
"@SLVNNNN ga weg met je Pelle hij heeft de griep appte die me net",2014-01-22 06:24:28,50.8568031,5.8131834,"griep"
"Bedrijven voorkomen griep door goede handhygiëne #hasselt http://t.co/lDxs7C5nhx",2014-01-22 07:01:14,52.59267,6.09527,"griep"
"Aai, aai, snotneus, rillerig, koud, watten in mijn hoofd. Precies...griep. Even ''naar een lagere versnelling schakelen''.",2014-01-22 11:58:42,51.86068448,4.25758357,"griep"
"@snakeindira kabinet Rutte leid inderdaad aan n speciale vorm v ""vogelgriep"" lol #struisvogelziekte",2014-01-22 13:53:19,51.8327754,5.8895329,"griep"
"Warm, koud, rillerig, draaierig ... Belooft niet veel goeds. #wellichteengriepjeopkomst",2014-01-22 16:16:35,51.69993682,5.28465762,"griep"
"Ipv zon nam mijn lief griep mee uit Portugal . Ik ontwijk hem dus een beetje haha",2014-01-22 17:26:31,52.38126214,6.13437611,"griep"
"Doei kantoor. Hoi bed. Nu de griep nog wegpesten en dan is alles weer oké.",2014-01-22 17:37:51,52.0891379,4.3219904,"griep"
"Griep",2014-01-22 18:10:28,51.74821753,5.49967223,"griep"
"“@BGNtweet: Griep? Hier knapt u van op! 9 voedingstips voor als u niet lekker bent - http://t.co/kDoOnL6xui”",2014-01-22 18:39:14,51.53702076,4.4544088,"griep"
"Ik heb koorts.  #griepje",2014-01-22 19:13:45,51.69998798,5.28448669,"griep"
"Oh jongens wat ben ik ziek:( #griep",2014-01-23 01:26:41,52.45400076,5.03309112,"griep"
"Het is zover. Griep heeft mij te pakken, voor eerst in lange tijd. Fuck.",2014-01-23 04:41:49,52.0901907,4.3199812,"griep"
"Ik heb griep maar ga vandaag toch maar even mijn kunstgeschiedenis tentamen maken. #gomerel",2014-01-23 06:10:41,52.2877622,5.1746062,"griep"
"Na een paar dagen griep, voel ik mij weer helemaal top en heb ik zin om aan de bak voor @Fam7",2014-01-23 07:16:27,52.53793339,6.0375823,"griep"
"ik haat buikgriep.",2014-01-23 09:02:37,51.5787627,5.0178673,"griep"
"Ben helemaal klaar met de griep. 18 uur in bed liggen, daar wordt je niet vrolijk van.",2014-01-23 12:24:12,52.0902497,4.3198951,"griep"
"""@lisagriepink: 3 van me 3 tussenuren naar de bs 😢"" http://t.co/TmJipWAwup",2014-01-23 15:37:13,52.0470943,5.3488479,"griep"
"Griep..",2014-01-23 15:40:10,51.5901109,5.3378296,"griep"
"@Xandra_ProTime @IngeJanknegt We kunnen het de volgende keer ook brengen #griep #snotter #mantelzorg #haha Sterkte daar!",2014-01-23 16:07:34,53.20682727,6.57458959,"griep"
"Ik lig erin. Beetje grieperig #twexit",2014-01-23 18:56:58,53.1130211,6.1099868,"griep"
"Let op Holland griep golf van uit het zuide op komst 5zieken op training baal baal #moetnietgekkerworden",2014-01-23 19:02:00,51.47493131,5.5010979,"griep"
"Nu komen natuurlijk de badass ask hatertjes even haten dat ze hopen dat ik sterf aan de griep ofzo...",2014-01-23 22:02:58,51.27697385,5.69261505,"griep"
"Ik ben helaas niet erg aanwezig op twitter momenteel. Bij ons in huis heerst nu mr.Griep. Hopelijk volgende week weer ah werk.",2014-01-23 22:13:21,52.03630272,4.26742697,"griep"
"Kleine man heeft hoge koorts en voelt zich niet happy. Poosje geleden dat ik mij kon melden bij #nachtouders waarschijnlijk #buikgriep",2014-01-23 22:52:17,52.0868005,5.6171464,"griep"
"@Manonklomp hey ja redelijk goed voel me al een paar weken niet echt geweldig,denk een klein griepje die niet door zet.Moest schaatsen toen.",2014-01-24 06:22:03,51.692091,5.09093028,"griep"
"@YvonneMargaR buikgriepje ben ik bang voor. De dames hier zijn in het begin van de week aan de beurt geweest. Nu mag ik helaas:-(",2014-01-24 07:25:48,52.5585546,5.9045255,"griep"
"Zo eerst maar eens boodschappen halen. De kasten zijn akelig leeg na een week griep. Daarna qualitytime: pedicure en fysio.",2014-01-24 07:29:47,52.2260954,4.4955747,"griep"
"Misselijk + Keelpijn. #griep. http://t.co/DrGQS1MrcE",2014-01-24 07:42:59,51.9348114,5.6011591,"griep"
"Buikgriep!!! #😨",2014-01-24 08:31:48,53.01467406,6.90856693,"griep"
"""@Maris710: Buikgriep!!! #😨""ziek?",2014-01-24 10:20:35,52.9715075,6.9524728,"griep"
"@cjtmpk sluit ik mij helemaal bij aan. Toch allebei griep ??",2014-01-24 13:07:26,52.76191014,5.66674238,"griep"
"@OdileHemmen @downtownRdam ben met mijn Mastergriep in 010 op Binnweg en Kruiskade. Genieten van inzet en oontwikkelingen",2014-01-24 16:43:34,51.9207002,4.4695658,"griep"
"@danielle3ssen beterschap, ik snot en snuif me ook een eindje in de rondte, en toch een griepspuit gehad.",2014-01-24 16:56:13,51.2506956,5.90751241,"griep"
"Dacht dat er zoveel mensen kwamen op de bruiloft van Lucas en Menno maar blijkbaar hebben ze daar ook last v n griepepidemie -) #GTST",2014-01-24 19:36:36,51.775371,5.334322,"griep"
"@TimBroekhoven nou ik twijfel maar heb hoofdpijn en spierpijn niet te geloven.. denk griepje ofzo.",2014-01-25 07:23:50,52.1326443,4.6677459,"griep"
"Gvd ook nog us die kut griep 👎👎",2014-01-25 15:41:19,51.8541901,5.6085151,"griep"
"Er is maar één medicijn tegen griep: een South Park marathon.",2014-01-25 19:03:46,52.0901707,4.3199892,"griep"
"@Emmapeel100 @BrigitteRoox volgend jaar griepspuit",2014-01-25 19:38:04,51.13244472,5.84580111,"griep"
"Persoonlijk vind ik haldoe een van de hechtste vriendengriepen die ik ken",2014-01-25 23:05:16,51.6348378,5.8805695,"griep"
"Lekker weekend denk je. Helaas dag 2 met griep op de bank. Pfff",2014-01-26 09:27:54,52.21188279,5.94512921,"griep"
"De nachten tijdens griep zijn vreselijk. Onmogelijk te slapen en vreemde hersenspinsels. Vannacht heb ik reclame op mn dekbed verkocht.",2014-01-26 09:44:27,52.0901863,4.319966,"griep"
"Nu de griepepidemie afneemt, neemt die van woninginbraken weer toe! Bleven die lui maar permanent aan de schijterij",2014-01-26 10:05:52,52.2971146,4.6852396,"griep"
"Fijn buikgriep",2014-01-26 10:39:00,51.64000655,5.3592586,"griep"
"Weer ff lekker bezig geweest naar n grieperig weekje 50km op de mtb rustig tempootje 23.8km gem @Kat10ja23 hield mij mooi uit de wind #thanx",2014-01-26 10:51:39,51.5771284,5.0134409,"griep"
"Vet gezellig hier. M''n pa heeft longaids, m''n ma griep en m''n broertje een ''defect'' oog. #ziekenboeg",2014-01-26 11:59:50,52.1880051,5.37630669,"griep"
"kak nog misselijk :s volgensmij buikgriep meegekregen van de kids op stage ofzo :s",2014-01-26 11:59:50,52.0128915,4.7367603,"griep"
"Het buikgriepvirus blijft me helaas niet bespaard. Ziek in bed....bah!",2014-01-26 12:50:58,52.19208119,5.40246709,"griep"
"@smehrer yep, voelde me niet zo lekker!
beetje griep ahw!!!!",2014-01-26 13:53:59,52.26945801,6.79543172,"griep"
"Vandaag niet HRDLPN. #griepje @Loopkoorts @loopmaatjes",2014-01-26 14:44:44,52.4958576,5.4723676,"griep"
"Die griep mag nu wel weer weg hoor",2014-01-26 18:42:11,51.7701685,5.54833949,"griep"
"Grieperig op de bank met m''n lief 💕... #homesweethome #feelingbad #goodnight http://t.co/8M1uk81Awz",2014-01-26 20:02:31,52.35108572,4.85167579,"griep"
"Volgens mij krijg ik de griep! Maar heb er geen tijd voor, wie neemt m over? #dtv",2014-01-26 20:34:13,51.56015272,5.10651994,"griep"
"Ziek in m''n bed stomme griep :(",2014-01-27 06:43:01,51.90533519,4.16921184,"griep"
"Terug mijn bedje in de griep heeft mij ook helaas te pakken",2014-01-27 07:02:29,51.9563739,4.4638955,"griep"
"Brr, niet lekker in m''n vel! #koudwarm #griep",2014-01-27 07:36:46,52.32873907,4.92836273,"griep"
"Goedemorgen wereld! Ik negeer de griep! Op maar m''n werk!",2014-01-27 09:10:45,51.56016941,5.10682203,"griep"
"“@_xEssmayy: ""@x_bonbonnetje: Ziek in m''n bed stomme griep :("" beterschap popje” dankjewel lief x",2014-01-27 10:00:46,51.9053976,4.16934857,"griep"
"Dag 4 van de buikgriep maar positief benaderen. Het ergste heb ik nu toch wel gehad?",2014-01-27 10:07:24,52.5585541,5.9044732,"griep"
"@EdwinKorver Voel met je mee. Beterschap. Lig zelf met zware griep in bed. Alleen al bij woord concentratie schiet de pijn door mn hoofd -)",2014-01-27 10:10:31,51.16277172,5.8387021,"griep"
"Zul je net meemaken. Weer ''n mooie dag bij de #LLTB in ''t vooruitzicht, slaat de griep toe. Met ''n hamer denk ik, zag het niet aankomen.",2014-01-27 10:20:03,51.16281912,5.83863987,"griep"
"@lauracore Baaah. Buikgriepje te pakken?",2014-01-27 10:58:05,53.2395517,6.035686,"griep"
"Niet in mijn knollentuin denk dat de griep komt baba blijf maar weg !!!",2014-01-27 11:00:22,51.58140916,5.0101277,"griep"
"Griep...",2014-01-27 17:37:13,52.1343141,5.4430402,"griep"
"Ben echt nogsteeds ziek, maar nu weer anders dan vorige week. Heerst er meer dan 1 griep nu ofzo?",2014-01-27 17:39:17,50.943924,5.8951206,"griep"
"@Joeysupusepa dan heb je buikgriep heb ik ook gehad veel slape. En drinken geloof me dan ben je z beter :) #TIP",2014-01-27 20:09:09,52.721879,6.4586287,"griep"
"Na *crash* op de bank nu *blackout* in bed! Kom maar op! #gripopgriep",2014-01-27 20:47:03,51.56013776,5.10667048,"griep"
"Goed nieuws ontvangen vandaag☺️! Maar wel de buikgriep te pakken #ziek #KeepOnSmiling",2014-01-27 20:55:12,52.35978391,4.87717289,"griep"
"In m''n bedje morgen nog een dagje thuis :( #ziek #griep",2014-01-27 21:11:42,51.90536164,4.1693825,"griep"
"Ziekenboeg Urbach is weer geopend, de meisjes beide grieperig en topfit komt ook in mijn woordenboek ffkes niet voor. #kwakkelwinter",2014-01-28 05:43:09,52.22630053,6.8679614,"griep"
"Ziek thuis blijven, heb denk aardig de griep te pakken.",2014-01-28 07:38:12,52.21840105,5.2809357,"griep"
"Hoor net dat er heel veel mensen zijn zoals ik. Grieperig en toch doorlopen. Ik heb het gewoon te druk om ziek te zijn.",2014-01-28 08:01:11,52.30188889,5.25226325,"griep"
"Wij doen hier thuis de griepverschijnselenbingo. We hebben allemaal wel wat maar niemand echt ziek. Beetje lamlendig zootje dus hier",2014-01-28 08:13:36,53.21661401,6.57983229,"griep"
"Mensen het is pas 10 uur en ik heb al van alles gedaan! #tochgriep",2014-01-28 08:48:55,53.0594733,4.7908753,"griep"
"Ja hoor! Een bijholteontsteking. Complicatie van de griep. Doorgaan met pijnstillers en koortsremmers. Vrijdag terug bij geen verbetering.",2014-01-28 11:19:22,52.2260838,4.4954915,"griep"
"Griep, nee alsjeblieft blijf weg 😭",2014-01-28 13:37:23,51.82244049,4.65108204,"griep"
"@MuzZ11_  Oh...oh...dan heb je dit dús! De griep :-(:-( Beterschap! http://t.co/CPUetG7qys",2014-01-28 14:00:16,51.2361793,6.0427808,"griep"
"Kinderen die verkouden zijn en de griep hebben! betekent verzorging, luuf, aandacht en echinaforce voor de weerstand! &amp liefde, heel veel!",2014-01-28 15:56:44,52.52825229,5.44063865,"griep"
"Thuis .. drukkkk moee .  Zo moe.. niet normaal., maar wel goed bezig geweest..  #Griep???  #Nee !!!",2014-01-28 16:09:30,52.9906004,6.952428,"griep"
"Heel veel vitamientjes, slapen en water drinken.. please griep ga weg, ik wil sporten 😭",2014-01-28 17:58:52,51.46084188,5.46411524,"griep"
"@romero_pona gelukkig geen #buikgriep",2014-01-28 19:09:18,51.87647199,5.71578469,"griep"
"Heb echt het gevoel dat ik griep krijg.",2014-01-28 19:44:06,51.9303477,6.0794453,"griep"
"@SamAandewiel ik hoop t echt! Maar dan moet ik eerst m''n griep de baas! 😷😡",2014-01-28 20:22:38,51.56017539,5.10660034,"griep"
"Ik lig onder de wol!!! Griepoffensief in volle gang!!! 😷😡😴",2014-01-28 20:23:16,51.56020024,5.10663595,"griep"
"Zit al paar dagen met buikgriep thuis. Moet ook m''n 4-nalaatste raadsvergadering missen. Jammer. Had graag bij discussie Bastei willen zijn.",2014-01-29 08:28:08,51.8339822,5.85090655,"griep"
"Grieperig! #ellendig! #verkouden #hoofdpijn #bleeh!😝😩",2014-01-29 16:30:58,51.59917404,4.71499707,"griep"
"Op weg naar bank en deken! Ik werk me door m''n griep heen! #ziekzijnisvoormietjes 😷😡😴",2014-01-29 16:32:53,51.55820988,5.10743726,"griep"
"@MarliesDriessen net niet griep denk ik. Zet vaak niet echt door bij mij morgen maar weer op naar het stadhuis vandaag beetje thuis gewerkt",2014-01-29 17:28:58,52.69027456,5.16984777,"griep"
"De huidige toestand... #griep @ huize clabbers http://t.co/CWwWQ7VHvl",2014-01-29 18:15:29,51.35033333,6.1985,"griep"
